File: testdata6.txt
magalia: 1
quondam: 1
portas: 1
strepitumque: 1
strata: 1
viarum: 1
instant: 1
ardentes: 1
tyrii: 1
ducere: 1
muros: 1
molirique: 1
manibus: 1
subvolvere: 1
optare: 1
locum: 1
tecto: 1
concludere: 1
sulco: 1
425: 1
magistratusque: 1
legunt: 1
sanctumque: 1
senatum: 1
portus: 1
effodiunt: 1
theatris: 1
fundamenta: 1
immanisque: 1
columnas: 1
rupibus: 1
excidunt: 1
scaenis: 1
decora: 1
apes: 1
aestate: 1
nova: 1
florea: 1
rura: 1
430: 1
exercet: 1
sole: 1
adultos: 1
educunt: 1
fetus: 1
liquentia: 1
mella: 1
stipant: 1
dulci: 1
distendunt: 1
nectare: 1
cellas: 1
onera: 1
venientum: 1
ignavom: 1
fucos: 1
pecus: 1
praesepibus: 1
arcent: 1
435: 1
fervet: 1
opus: 1
redolentque: 1
thymo: 1
fragrantia: 1
fortunati: 1
surgunt: 1
suspicit: 1
urbis: 1
infert: 1
saeptus: 1
nebula: 1
mirabile: 1
dictu: 1
medios: 1
miscetque: 1
cernitur: 1
ulli: 1
440: 1
lucus: 1
laetissimus: 1
iactati: 1
effodere: 1
loco: 1
signum: 1
regia: 1
monstrarat: 1
equi: 1
egregiam: 1
facilem: 1
445: 1
iunoni: 1
sidonia: 1
condebat: 1
donis: 1
opulentum: 1
divae: 1
aerea: 1
gradibus: 1
surgebant: 1
nexaeque: 1
trabes: 1
foribus: 1
cardo: 1
stridebat: 1
luco: 1
oblata: 1
450: 1
leniit: 1
sperare: 1
salutem: 1
ausus: 1
adflictis: 1
confidere: 1
ingenti: 1
lustrat: 1
singula: 1
templo: 1
reginam: 1
opperiens: 1
sit: 1
artificumque: 1
manus: 1
operumque: 1
455: 1
iliacas: 1
pugnas: 1
bellaque: 1
totum: 1
volgata: 1
orbem: 1
atridas: 1
priamumque: 1
saevum: 1
ambobus: 1
achillem: 1
lacrimans: 1
regio: 1
terris: 1
nostri: 1
plena: 1
laboris: 1
460: 1
en: 1
priamus: 1
praemia: 1
laudi: 1
lacrimae: 1
mentem: 1
mortalia: 1
tangunt: 1
solve: 1
feret: 1
aliquam: 1
pictura: 1
pascit: 1
inani: 1
gemens: 1
largoque: 1
umectat: 1
flumine: 1
voltum: 1
465: 1
videbat: 1
uti: 1
bellantes: 1
pergama: 1
hac: 1
fugerent: 1
graii: 1
premeret: 1
troiana: 1
iuventus: 1
phryges: 1
instaret: 1
curru: 1
cristatus: 1
achilles: 1
procul: 1
rhesi: 1
niveis: 1
tentoria: 1
velis: 1
adgnoscit: 1
primo: 1
prodita: 1
somno: 1
470: 1
tydides: 1
vastabat: 1
caede: 1
cruentus: 1
ardentisque: 1
castra: 1
pabula: 1
gustassent: 1
xanthumque: 1
bibissent: 1
parte: 1
alia: 1
troilus: 1
armis: 1
infelix: 1
impar: 1
congressus: 1
achilli: 1
475: 1
equis: 1
haeret: 1
resupinus: 1
cervixque: 1
comaeque: 1
trahuntur: 1
versa: 1
pulvis: 1
inscribitur: 1
hasta: 1
aequae: 1
palladis: 1
ibant: 1
crinibus: 1
iliades: 1
peplumque: 1
ferebant: 1
480: 1
suppliciter: 1
tristes: 1
tunsae: 1
palmis: 1
diva: 1
solo: 1
fixos: 1
aversa: 1
tenebat: 1
iliacos: 1
raptaverat: 1
hectora: 1
exanimumque: 1
corpus: 1
vendebat: 1
vero: 1
ingentem: 1
gemitum: 1
imo: 1
485: 1
spolia: 1
ipsum: 1
amici: 1
tendentemque: 1
priamum: 1
conspexit: 1
inermis: 1
principibus: 1
permixtum: 1
eoasque: 1
acies: 1
nigri: 1
memnonis: 1
amazonidum: 1
lunatis: 1
agmina: 1
peltis: 1
490: 1
penthesilea: 1
furens: 1
mediisque: 1
milibus: 1
ardet: 1
aurea: 1
subnectens: 1
exsertae: 1
cingula: 1
mammae: 1
bellatrix: 1
audetque: 1
concurrere: 1
dardanio: 1
miranda: 1
stupet: 1
obtutuque: 1
defixus: 1
495: 1
incessit: 1
magna: 1
iuvenum: 1
stipante: 1
caterva: 1
eurotae: 1
ripis: 1
iuga: 1
cynthi: 1
diana: 1
choros: 1
mille: 1
secutae: 1
glomerantur: 1
oreades: 1
500: 1
fert: 1
umero: 1
gradiensque: 1
deas: 1
supereminet: 1
latonae: 1
tacitum: 1
pertemptant: 1
gaudia: 1
pectus: 1
talem: 1
ferebat: 1
instans: 1
operi: 1
regnisque: 1
testudine: 1
templi: 1
505: 1
saepta: 1
solioque: 1
subnixa: 1
resedit: 1
dabat: 1
legesque: 1
partibus: 1
aequabat: 1
iustis: 1
trahebat: 1
concursu: 1
accedere: 1
sergestumque: 1
510: 1
teucrorumque: 1
ater: 1
turbo: 1
dispulerat: 1
alias: 1
avexerat: 1
obstipuit: 1
perculsus: 1
laetitiaque: 1
metuque: 1
avidi: 1
coniungere: 1
dextras: 1
ardebant: 1
incognita: 1
turbat: 1
515: 1
dissimulant: 1
nube: 1
cava: 1
speculantur: 1
amicti: 1
linquant: 1
veniant: 1
cunctis: 1
lecti: 1
orantes: 1
veniam: 1
petebant: 1
introgressi: 1
coram: 1
copia: 1
fandi: 1
520: 1
maximus: 1
ilioneus: 1
placido: 1
coepit: 1
novam: 1
iustitiaque: 1
frenare: 1
superbas: 1
miseri: 1
vecti: 1
oramus: 1
prohibe: 1
infandos: 1
ignis: 1
525: 1
pio: 1
generi: 1
propius: 1
nostras: 1
libycos: 1
populare: 1
penatis: 1
venimus: 1
raptas: 1
vertere: 1
praedas: 1
ea: 1
vis: 1
animo: 1
tanta: 1
superbia: 1
hesperiam: 1
grai: 1
cognomine: 1
dicunt: 1
530: 1
terra: 1
potens: 1
ubere: 1
glaebae: 1
oenotri: 1
coluere: 1
viri: 1
minores: 1
dixisse: 1
ducis: 1
cursus: 1
adsurgens: 1
nimbosus: 1
orion: 1
535: 1
vada: 1
caeca: 1
procacibus: 1
perque: 1
superante: 1
salo: 1
invia: 1
dispulit: 1
pauci: 1
vestris: 1
adnavimus: 1
quaeve: 1
tam: 1
barbara: 1
morem: 1
permittit: 1
patria: 1
prohibemur: 1
540: 1
cient: 1
primaque: 1
vetant: 1
consistere: 1
humanum: 1
temnitis: 1
sperate: 1
deos: 1
memores: 1
nefandi: 1
nobis: 1
iustior: 1
alter: 1
maior: 1
545: 1
servant: 1
vescitur: 1
aura: 1
adhuc: 1
crudelibus: 1
occubat: 1
officio: 1
certasse: 1
priorem: 1
poeniteat: 1
siculis: 1
regionibus: 1
urbes: 1
troianoque: 1
clarus: 1
550: 1
quassatam: 1
liceat: 1
subducere: 1
aptare: 1
stringere: 1
remos: 1
sociis: 1
rege: 1
recepto: 1
tendere: 1
latiumque: 1
petamus: 1
sin: 1
absumpta: 1
salus: 1
optime: 1
teucrum: 1
555: 1
habet: 1
spes: 1
restat: 1
iuli: 1
freta: 1
sicaniae: 1
saltem: 1
paratas: 1
advecti: 1
acesten: 1
cuncti: 1
fremebant: 1
dardanidae: 1
560: 1
breviter: 1
demissa: 1
profatur: 1
solvite: 1
metum: 1
secludite: 1
dura: 1
novitas: 1
cogunt: 1
moliri: 1
custode: 1
tueri: 1
aeneadum: 1
nesciat: 1
565: 1
virtutesque: 1
virosque: 1
tanti: 1
incendia: 1
obtusa: 1
adeo: 1
gestamus: 1
aversus: 1
sol: 1
iungit: 1
magnam: 1
saturniaque: 1
erycis: 1
optatis: 1
570: 1
auxilio: 1
tutos: 1
dimittam: 1
opibusque: 1
iuvabo: 1
voltis: 1
pariter: 1
considere: 1
statuo: 1
vestra: 1
subducite: 1
tros: 1
tyriusque: 1
nullo: 1
discrimine: 1
agetur: 1
utinam: 1
noto: 1
compulsus: 1
eodem: 1
575: 1
adforet: 1
certos: 1
lustrare: 1
iubebo: 1
eiectus: 1
urbibus: 1
errat: 1
arrecti: 1
iamdudum: 1
erumpere: 1
nubem: 1
580: 1
compellat: 1
nate: 1
surgit: 1
receptos: 1
unus: 1
abest: 1
vidimus: 1
ipsi: 1
submersum: 1
respondent: 1
cetera: 1
matris: 1
585: 1
fatus: 1
circumfusa: 1
repente: 1
purgat: 1
apertum: 1
restitit: 1
claraque: 1
luce: 1
umerosque: 1
similis: 1
decoram: 1
caesariem: 1
nato: 1
genetrix: 1
lumenque: 1
iuventae: 1
590: 1
purpureum: 1
laetos: 1
adflarat: 1
honores: 1
quale: 1
addunt: 1
ebori: 1
decus: 1
flavo: 1
argentum: 1
pariusve: 1
lapis: 1
circumdatur: 1
cunctisque: 1
improvisus: 1
quaeritis: 1
adsum: 1
595: 1
troius: 1
ereptus: 1
sola: 1
miserata: 1
labores: 1
reliquias: 1
terraeque: 1
marisque: 1
exhaustos: 1
omnium: 1
egenos: 1
domo: 1
socias: 1
grates: 1
persolvere: 1
dignas: 1
600: 1
opis: 1
nostrae: 1
quicquid: 1
ubique: 1
dardaniae: 1
sparsa: 1
di: 1
pios: 1
respectant: 1
numina: 1
usquam: 1
iustitia: 1
mens: 1
sibi: 1
conscia: 1
recti: 1
digna: 1
tulerunt: 1
605: 1
genuere: 1
fluvii: 1
current: 1
montibus: 1
umbrae: 1
lustrabunt: 1
convexa: 1
polus: 1
pascet: 1
semper: 1
nomenque: 1
tuum: 1
laudesque: 1
manebunt: 1
cumque: 1
amicum: 1
610: 1
ilionea: 1
laevaque: 1
serestum: 1
aspectu: 1
casu: 1
tanto: 1
locuta: 1
pericula: 1
615: 1
immanibus: 1
applicat: 1
tune: 1
anchisae: 1
phrygii: 1
genuit: 1
simoentis: 1
undam: 1
memini: 1
sidona: 1
venire: 1
expulsum: 1
patriis: 1
petentem: 1
620: 1
beli: 1
belus: 1
opimam: 1
cyprum: 1
tempore: 1
illo: 1
cognitus: 1
troianae: 1
regesque: 1
pelasgi: 1
hostis: 1
insigni: 1
laude: 1
625: 1
seque: 1
ortum: 1
stirpe: 1
volebat: 1
quare: 1
agite: 1
tectis: 1
succedite: 1
nostris: 1
multos: 1
iactatam: 1
demum: 1
voluit: 1
ignara: 1
mali: 1
miseris: 1
succurrere: 1
disco: 1
630: 1
memorat: 1
tecta: 1
templis: 1
indicit: 1
minus: 1
mittit: 1
viginti: 1
tauros: 1
magnorum: 1
horrentia: 1
terga: 1
suum: 1
pinguis: 1
matribus: 1
agnos: 1
635: 1
munera: 1
laetitiamque: 1
dii: 1
interior: 1
regali: 1
splendida: 1
luxu: 1
instruitur: 1
convivia: 1
arte: 1
laboratae: 1
vestes: 1
ostroque: 1
superbo: 1
mensis: 1
caelataque: 1
640: 1
facta: 1
series: 1
longissima: 1
ducta: 1
patrius: 1
amor: 1
praemittit: 1
achaten: 1
ascanio: 1
ferat: 1
ipsumque: 1
ducat: 1
645: 1
cari: 1
stat: 1
parentis: 1
erepta: 1
ruinis: 1
ferre: 1
iubet: 1
pallam: 1
signis: 1
auroque: 1
rigentem: 1
circumtextum: 1
croceo: 1
velamen: 1
acantho: 1
ornatus: 1
argivae: 1
helenae: 1
mycenis: 1
650: 1
peteret: 1
inconcessosque: 1
hymenaeos: 1
extulerat: 1
ledae: 1
donum: 1
sceptrum: 1
ilione: 1
maxima: 1
natarum: 1
priami: 1
colloque: 1
monile: 1
bacatum: 1
duplicem: 1
gemmis: 1
coronam: 1
655: 1
celerans: 1
ita: 1
naves: 1
tendebat: 1
novas: 1
artes: 1
versat: 1
faciem: 1
mutatus: 1
cupido: 1
veniat: 1
donisque: 1
furentem: 1
incendat: 1
ossibus: 1
implicet: 1
660: 1
domum: 1
timet: 1
ambiguam: 1
tyriosque: 1
bilinguis: 1
urit: 1
atrox: 1
recursat: 1
ergo: 1
aligerum: 1
adfatur: 1
amorem: 1
meae: 1
mea: 1
potentia: 1
solus: 1
patris: 1
summi: 1
typhoia: 1
temnis: 1
665: 1
confugio: 1
posco: 1
frater: 1
iactetur: 1
odiis: 1
iniquae: 1
nota: 1
nostro: 1
doluisti: 1
phoenissa: 1
blandisque: 1
moratur: 1
670: 1
vereor: 1
iunonia: 1
vertant: 1
hospitia: 1
cessabit: 1
cardine: 1
quocirca: 1
dolis: 1
cingere: 1
flamma: 1
meditor: 1
mutet: 1
teneatur: 1
675: 1
facere: 1
possis: 1
nostram: 1
accipe: 1
regius: 1
accitu: 1
genitoris: 1
sidoniam: 1
ire: 1
parat: 1
dona: 1
ferens: 1
restantia: 1
sopitum: 1
cythera: 1
680: 1
idalium: 1
sacrata: 1
recondam: 1
scire: 1
dolos: 1
mediusve: 1
occurrere: 1
possit: 1
amplius: 1
falle: 1
dolo: 1
notos: 1
pueri: 1
indue: 1
gremio: 1
accipiet: 1
laetissima: 1
685: 1
regalis: 1
mensas: 1
laticemque: 1
lyaeum: 1
amplexus: 1
dulcia: 1
figet: 1
occultum: 1
inspires: 1
fallasque: 1
veneno: 1
paret: 1
carae: 1
genetricis: 1
alas: 1
exuit: 1
gressu: 1
gaudens: 1
incedit: 1
690: 1
placidam: 1
quietem: 1
inrigat: 1
fotum: 1
idaliae: 1
lucos: 1
mollis: 1
amaracus: 1
floribus: 1
adspirans: 1
complectitur: 1
ibat: 1
parens: 1
695: 1
portabat: 1
duce: 1
aulaeis: 1
superbis: 1
composuit: 1
sponda: 1
mediamque: 1
stratoque: 1
discumbitur: 1
ostro: 1
700: 1
dant: 1
famuli: 1
lymphas: 1
cereremque: 1
canistris: 1
tonsisque: 1
ferunt: 1
mantelia: 1
villis: 1
quinquaginta: 1
famulae: 1
penum: 1
struere: 1
adolere: 1
aliae: 1
totidemque: 1
pares: 1
aetate: 1
ministri: 1
705: 1
dapibus: 1
onerent: 1
pocula: 1
ponant: 1
frequentes: 1
convenere: 1
toris: 1
iussi: 1
discumbere: 1
pictis: 1
mirantur: 1
iulum: 1
flagrantisque: 1
dei: 1
simulataque: 1
verba: 1
710: 1
pallamque: 1
pictum: 1
pesti: 1
devota: 1
futurae: 1
expleri: 1
nequit: 1
ardescitque: 1
tuendo: 1
puero: 1
movetur: 1
complexu: 1
pependit: 1
715: 1
falsi: 1
implevit: 1
interdum: 1
fovet: 1
inscia: 1
insidat: 1
quantus: 1
acidaliae: 1
paulatim: 1
abolere: 1
720: 1
incipit: 1
vivo: 1
temptat: 1
praevertere: 1
pridem: 1
resides: 1
desuetaque: 1
quies: 1
crateras: 1
statuunt: 1
coronant: 1
fit: 1
strepitus: 1
vocemque: 1
ampla: 1
volutant: 1
725: 1
atria: 1
dependent: 1
lychni: 1
laquearibus: 1
aureis: 1
incensi: 1
funalia: 1
vincunt: 1
poposcit: 1
implevitque: 1
mero: 1
pateram: 1
belo: 1
soliti: 1
silentia: 1
730: 1
hospitibus: 1
loquuntur: 1
laetum: 1
tyriisque: 1
troiaque: 1
profectis: 1
nostrosque: 1
huius: 1
adsit: 1
laetitiae: 1
bacchus: 1
dator: 1
bona: 1
coetum: 1
celebrate: 1
faventes: 1
735: 1
mensam: 1
laticum: 1
libato: 1
tenus: 1
attigit: 1
bitiae: 1
increpitans: 1
impiger: 1
hausit: 1
spumantem: 1
proluit: 1
proceres: 1
cithara: 1
crinitus: 1
iopas: 1
740: 1
personat: 1
aurata: 1
docuit: 1
atlas: 1
canit: 1
lunam: 1
solisque: 1
pecudes: 1
imber: 1
ignes: 1
arcturum: 1
pluviasque: 1
hyadas: 1
geminosque: 1
triones: 1
properent: 1
tinguere: 1
soles: 1
745: 1
hiberni: 1
tardis: 1
mora: 1
noctibus: 1
obstet: 1
ingeminant: 1
plausu: 1
troesque: 1
vario: 1
longumque: 1
bibebat: 1
priamo: 1
rogitans: 1
hectore: 1
750: 1
aurorae: 1
venisset: 1
quales: 1
diomedis: 1
immo: 1
dic: 1
hospes: 1
insidias: 1
casusque: 1
erroresque: 1
tuos: 1
septima: 1
portat: 1
755: 1
vergil: 1
the: 1
project: 1
gutenberg: 1
ebook: 1
of: 1
pride: 1
and: 1
prejudice: 1
this: 1
is: 1
for: 1
use: 1
anyone: 1
anywhere: 1
united: 1
states: 1
most: 1
other: 1
parts: 1
world: 1
no: 1
cost: 1
with: 1
almost: 1
restrictions: 1
whatsoever: 1
you: 1
may: 1
copy: 1
give: 1
away: 1
or: 1
reuse: 1
under: 1
terms: 1
license: 1
included: 1
online: 1
wwwgutenbergorg: 1
if: 1
are: 1
not: 1
located: 1
will: 1
have: 1
to: 1
check: 1
laws: 1
country: 1
where: 1
before: 1
using: 1
title: 1
author: 1
jane: 1
austen: 1
release: 1
date: 1
june: 1
1: 1
1998: 1
1342: 1
recently: 1
updated: 1
april: 1
14: 1
2023: 1
language: 1
english: 1
credits: 1
chuck: 1
greif: 1
distributed: 1
proofreading: 1
team: 1
httpwwwpgdpnet: 1
file: 1
was: 1
produced: 1
from: 1
images: 1
available: 1
internet: 1
archive: 1
start: 1
illustration: 1
george: 1
allen: 1
publisher: 1
156: 1
charing: 1
cross: 1
road: 1
london: 1
ruskin: 1
house: 1
reading: 1
jane’s: 1
letters: 1
chap: 1
34: 1
by: 1
preface: 1
saintsbury: 1
illustrations: 1
hugh: 1
thomson: 1
1894: 1
chiswick: 1
presscharles: 1
whittingham: 1
co: 1
tooks: 1
court: 1
chancery: 1
lane: 1
j: 1
comyns: 1
carr: 1
acknowledgment: 1
all: 1
i: 1
owe: 1
friendship: 1
advice: 1
these: 1
gratefully: 1
inscribed: 1
walt: 1
whitman: 1
has: 1
somewhere: 1
just: 1
distinction: 1
between: 1
“loving: 1
allowance”: 1
personal: 1
love”: 1
applies: 1
books: 1
as: 1
well: 1
men: 1
women: 1
case: 1
very: 1
numerous: 1
authors: 1
who: 1
objects: 1
affection: 1
brings: 1
curious: 1
consequence: 1
there: 1
much: 1
difference: 1
their: 1
best: 1
work: 1
than: 1
those: 1
others: 1
loved: 1
“by: 1
convention: 1
because: 1
felt: 1
be: 1
right: 1
proper: 1
thing: 1
love: 1
them: 1
sectfairly: 1
large: 1
yet: 1
unusually: 1
choiceof: 1
austenians: 1
janites: 1
would: 1
probably: 1
found: 1
partisans: 1
claim: 1
primacy: 1
every: 1
one: 1
novels: 1
some: 1
delightful: 1
freshness: 1
humour: 1
northanger: 1
abbey: 1
its: 1
completeness: 1
finish: 1
entrain: 1
obscure: 1
undoubted: 1
critical: 1
facts: 1
that: 1
scale: 1
small: 1
scheme: 1
after: 1
burlesque: 1
parody: 1
kind: 1
which: 1
first: 1
rank: 1
reached: 1
difficulty: 1
persuasion: 1
relatively: 1
faint: 1
tone: 1
enthralling: 1
interest: 1
devotees: 1
exalt: 1
above: 1
exquisite: 1
delicacy: 1
keeping: 1
catastrophe: 1
mansfield: 1
park: 1
admittedly: 1
theatrical: 1
hero: 1
heroine: 1
insipid: 1
wickedly: 1
destroyed: 1
romantic: 1
expressly: 1
admitting: 1
edmund: 1
only: 1
took: 1
fanny: 1
mary: 1
shocked: 1
him: 1
might: 1
likely: 1
taken: 1
crawford: 1
he: 1
had: 1
been: 1
little: 1
assiduous: 1
matchless: 1
rehearsalscenes: 1
characters: 1
mrs: 1
norris: 1
secured: 1
believe: 1
considerable: 1
party: 1
sense: 1
sensibility: 1
perhaps: 1
fewest: 1
outandout: 1
admirers: 1
but: 1
does: 1
want: 1
suppose: 1
however: 1
majority: 1
least: 1
competent: 1
votes: 1
things: 1
considered: 1
divided: 1
emma: 1
present: 1
book: 1
vulgar: 1
verdict: 1
indeed: 1
fondness: 1
miss: 1
itself: 1
patent: 1
exemption: 1
any: 1
possible: 1
charge: 1
vulgarity: 1
go: 1
larger: 1
varied: 1
popular: 1
time: 1
composition: 1
seen: 1
rather: 1
improved: 1
her: 1
general: 1
though: 1
peculiar: 1
characteristic: 1
dialogue: 1
such: 1
figures: 1
bates: 1
eltons: 1
cannot: 1
unite: 1
suffrages: 1
everybody: 1
on: 1
hand: 1
my: 1
part: 1
declare: 1
unhesitatingly: 1
seems: 1
perfect: 1
eminently: 1
quintessential: 1
author’s: 1
works: 1
contention: 1
narrow: 1
space: 1
permitted: 1
propose: 1
here: 1
show: 1
cause: 1
place: 1
barely: 1
necessary: 1
remind: 1
reader: 1
shape: 1
written: 1
early: 1
about: 1
1796: 1
when: 1
twentyone: 1
revised: 1
finished: 1
chawton: 1
fifteen: 1
years: 1
later: 1
published: 1
till: 1
1813: 1
four: 1
death: 1
do: 1
know: 1
whether: 1
combination: 1
fresh: 1
vigorous: 1
projection: 1
youth: 1
revision: 1
middle: 1
life: 1
traced: 1
distinct: 1
superiority: 1
point: 1
construction: 1
possesses: 1
over: 1
plot: 1
elaborate: 1
regular: 1
enough: 1
fielding: 1
hardly: 1
character: 1
incident: 1
could: 1
retrenched: 1
without: 1
loss: 1
story: 1
elopement: 1
lydia: 1
wickham: 1
like: 1
rushworth: 1
coup: 1
théâtre: 1
connects: 1
strictest: 1
way: 1
course: 1
earlier: 1
denouement: 1
complete: 1
propriety: 1
minor: 1
passagesthe: 1
loves: 1
bingley: 1
advent: 1
mr: 1
collins: 1
visit: 1
hunsford: 1
derbyshire: 1
tourfit: 1
same: 1
unostentatious: 1
masterly: 1
fashion: 1
attempt: 1
hideandseek: 1
inandout: 1
business: 1
transactions: 1
frank: 1
churchill: 1
fairfax: 1
contributes: 1
doubt: 1
good: 1
deal: 1
intrigue: 1
think: 1
feature: 1
otherwise: 1
admirable: 1
although: 1
always: 1
liked: 1
something: 1
misunderstanding: 1
afforded: 1
opportunities: 1
display: 1
incomparable: 1
talent: 1
noticed: 1
presently: 1
she: 1
satisfied: 1
perfectly: 1
natural: 1
occasions: 1
provided: 1
false: 1
account: 1
darcy’s: 1
conduct: 1
given: 1
awkwardness: 1
arising: 1
equal: 1
naturalness: 1
gradual: 1
transformation: 1
elizabeth’s: 1
own: 1
feelings: 1
positive: 1
aversion: 1
actual: 1
allgrasping: 1
playwright: 1
ever: 1
laid: 1
upon: 1
say: 1
were: 1
situations: 1
prove: 1
startling: 1
garish: 1
footlights: 1
characterscheme: 1
too: 1
subtle: 1
delicate: 1
pit: 1
gallery: 1
made: 1
certainly: 1
hampered: 1
loosenesses: 1
sometimes: 1
disguised: 1
conveniences: 1
novelist: 1
can: 1
avail: 1
himself: 1
appear: 1
once: 1
stage: 1
thought: 1
doubtless: 1
seem: 1
heretical: 1
school: 1
critics: 1
highest: 1
merit: 1
choicest: 1
gift: 1
sets: 1
off: 1
gifts: 1
graces: 1
advantageously: 1
eye: 1
mar: 1
gracesappreciably: 1
quite: 1
consciouslyto: 1
eyes: 1
means: 1
ultracritical: 1
badlybuilt: 1
novel: 1
excelled: 1
pathetic: 1
humorous: 1
displayed: 1
consummate: 1
command: 1
dialogueperhaps: 1
rarest: 1
facultieswould: 1
infinitely: 1
better: 1
faultless: 1
acted: 1
told: 1
puppets: 1
pebbles: 1
mouths: 1
despite: 1
ability: 1
shown: 1
working: 1
out: 1
should: 1
put: 1
far: 1
lower: 1
did: 1
contain: 1
what: 1
masterpieces: 1
austen’s: 1
faculty: 1
charactercreationmasterpieces: 1
admit: 1
john: 1
thorpe: 1
two: 1
company: 1
instance: 1
still: 1
superior: 1
characteristics: 1
so: 1
they: 1
times: 1
easier: 1
apprehend: 1
express: 1
particular: 1
differently: 1
apprehended: 1
different: 1
persons: 1
possess: 1
greater: 1
affinity: 1
whole: 1
addison: 1
species: 1
great: 1
british: 1
differences: 1
subject: 1
literary: 1
obvious: 1
sex: 1
count: 1
distinctly: 1
feminine: 1
element: 1
“mr: 1
spectator”: 1
genius: 1
nothing: 1
mannish: 1
masculine: 1
likeness: 1
quality: 1
consists: 1
number: 1
common: 1
subdivisions: 1
qualitydemureness: 1
extreme: 1
minuteness: 1
touch: 1
avoidance: 1
loud: 1
tones: 1
glaring: 1
effects: 1
also: 1
both: 1
certain: 1
inhuman: 1
unamiable: 1
cruelty: 1
custom: 1
judge: 1
grossly: 1
contrast: 1
nature: 1
savagery: 1
swift: 1
mildness: 1
boisterousness: 1
smollett: 1
even: 1
ferocious: 1
practical: 1
jokes: 1
immediate: 1
predecessor: 1
burney: 1
allowed: 1
protest: 1
restrained: 1
wellmannered: 1
insatiable: 1
ruthless: 1
delight: 1
roasting: 1
cutting: 1
up: 1
fool: 1
man: 1
eighteenth: 1
century: 1
push: 1
taste: 1
further: 1
lady: 1
nineteenth: 1
principles: 1
heart: 1
shrunk: 1
letter: 1
unfortunate: 1
husband: 1
spectator: 1
describes: 1
gusto: 1
innocence: 1
how: 1
wife: 1
friend: 1
induce: 1
play: 1
blindman’sbuff: 1
another: 1
letterthat: 1
damsel: 1
fourteen: 1
wishes: 1
marry: 1
shapely: 1
assures: 1
selected: 1
mentor: 1
“he: 1
admires: 1
your: 1
spectators: 1
mightily”might: 1
ladylike: 1
intelligent: 1
bennet: 1
days: 1
lydia’s: 1
greatgrandmother: 1
while: 1
unreasonably: 1
“cynicism”: 1
touches: 1
satire: 1
musgrove’s: 1
selfdeceiving: 1
regrets: 1
son: 1
word: 1
“cynical”: 1
misused: 1
especially: 1
gratuitous: 1
falsification: 1
original: 1
applied: 1
rough: 1
snarling: 1
invective: 1
gentle: 1
oblique: 1
cynicism: 1
perception: 1
“the: 1
side”: 1
accepted: 1
hells: 1
beneath”: 1
consciousness: 1
motives: 1
nearly: 1
mixed: 1
identical: 1
beif: 1
then: 1
woman: 1
care: 1
live: 1
fool’s: 1
paradise: 1
knowledge: 1
cynic: 1
epicurean: 1
dissecting: 1
displaying: 1
setting: 1
fools: 1
mean: 1
take: 1
worse: 1
immensely: 1
artist: 1
respect: 1
art: 1
generally: 1
goldwin: 1
smith: 1
truly: 1
observed: 1
“metaphor: 1
exhausted: 1
depicting: 1
perfection: 1
combined: 1
narrowness: 1
field”: 1
justly: 1
added: 1
we: 1
need: 1
beyond: 1
comparison: 1
miniature: 1
painter: 1
make: 1
latter: 1
observation: 1
exact: 1
must: 1
term: 1
restricted: 1
memling: 1
end: 1
history: 1
painting: 1
meissonier: 1
cosway: 1
am: 1
myself: 1
“narrow”: 1
connection: 1
microcosm: 1
cosmic: 1
eminent: 1
littleness: 1
feel: 1
herself: 1
called: 1
paint: 1
sure: 1
painted: 1
remarkable: 1
short: 1
periods: 1
writingone: 1
three: 1
fiveshe: 1
executed: 1
six: 1
capital: 1
left: 1
single: 1
failure: 1
paste: 1
defective: 1
remember: 1
anybody: 1
born: 1
decadethat: 1
eighteenthcentury: 1
seventiesindependently: 1
exhibited: 1
full: 1
scott: 1
required: 1
hill: 1
mountain: 1
ballad: 1
coleridge: 1
metaphysics: 1
german: 1
enable: 1
chip: 1
classical: 1
shell: 1
girl: 1
brought: 1
retirement: 1
ladies: 1
went: 1
back: 1
into: 1
white: 1
frost: 1
pierce: 1
kid: 1
shoes: 1
sudden: 1
cold: 1
gravest: 1
fears: 1
studies: 1
ways: 1
fantastic: 1
limits: 1
against: 1
wollstonecraft: 1
protested: 1
judgment: 1
drew: 1
touched: 1
pretty: 1
journey: 1
black: 1
extended: 1
knew: 1
knows: 1
humanity: 1
head: 1
mistake: 1
limited: 1
true: 1
old: 1
“absolute”: 1
never: 1
tried: 1
idealism: 1
realism: 1
real: 1
degree: 1
makes: 1
our: 1
day: 1
look: 1
merely: 1
deadalive: 1
frenchman: 1
except: 1
m: 1
maupassant: 1
watch: 1
laboriously: 1
piling: 1
strokes: 1
hope: 1
giving: 1
impression: 1
get: 1
none: 1
lucky: 1
discarding: 1
twothirds: 1
gives: 1
rest: 1
myriad: 1
trivial: 1
unforced: 1
build: 1
picture: 1
magic: 1
superfluous: 1
changed: 1
mind: 1
elizabeth: 1
“while: 1
stirring: 1
fire”: 1
stirred: 1
fire: 1
darcy: 1
“brought: 1
coffeecup: 1
himself”: 1
each: 1
swift“taller: 1
breadth: 1
nail”which: 1
impressed: 1
halfreluctant: 1
thackeray: 1
outspoken: 1
admiration: 1
near: 1
swiftian: 1
appears: 1
nowhere: 1
else: 1
immortal: 1
ineffable: 1
really: 1
anything: 1
